年月,銀行,銀行類別,項目,數值
9708,總計,全體總和,餘額,72140000000
9708,總計,全體總和,本行,196296000000
9708,總計,全體總和,他行,1326786000000
9708,臺灣銀行,本國銀行,餘額,206000000
9708,臺灣銀行,本國銀行,本行,2180000000
9708,臺灣銀行,本國銀行,他行,40097000000
9708,臺灣土地銀行,本國銀行,餘額,446000000
9708,臺灣土地銀行,本國銀行,本行,6040000000
9708,臺灣土地銀行,本國銀行,他行,108203000000
9708,合作金庫商業銀行,本國銀行,餘額,1594000000
9708,合作金庫商業銀行,本國銀行,本行,3561000000
9708,合作金庫商業銀行,本國銀行,他行,165960000000
9708,第一商業銀行,本國銀行,餘額,1075000000
9708,第一商業銀行,本國銀行,本行,9898000000
9708,第一商業銀行,本國銀行,他行,303000000
9708,華南商業銀行,本國銀行,餘額,1081000000
9708,華南商業銀行,本國銀行,本行,6457000000
9708,華南商業銀行,本國銀行,他行,162332000000
9708,彰化商業銀行,本國銀行,餘額,1911000000
9708,彰化商業銀行,本國銀行,本行,5738000000
9708,彰化商業銀行,本國銀行,他行,544000000
9708,花旗,本國銀行,餘額,217000000
9708,花旗,本國銀行,本行,1484000000
9708,花旗,本國銀行,他行,34587000000
9708,上海商業儲蓄銀行,本國銀行,餘額,1593000000
9708,上海商業儲蓄銀行,本國銀行,本行,3982000000
9708,上海商業儲蓄銀行,本國銀行,他行,68292000000
9708,台北富邦銀行,本國銀行,餘額,642000000
9708,台北富邦銀行,本國銀行,本行,7012000000
9708,台北富邦銀行,本國銀行,他行,392000000
9708,國泰世華商業銀行,本國銀行,餘額,1027000000
9708,國泰世華商業銀行,本國銀行,本行,3158000000
9708,國泰世華商業銀行,本國銀行,他行,491000000
9708,中國輸出入銀行,本國銀行,餘額,0
9708,中國輸出入銀行,本國銀行,本行,0
9708,中國輸出入銀行,本國銀行,他行,2200000000
9708,高雄銀行,本國銀行,餘額,105000000
9708,高雄銀行,本國銀行,本行,3888000000
9708,高雄銀行,本國銀行,他行,8000000000
9708,兆豐國際商業銀行,本國銀行,餘額,3436000000
9708,兆豐國際商業銀行,本國銀行,本行,3436000000
9708,兆豐國際商業銀行,本國銀行,他行,25434000000
9708,中華開發工業銀行,本國銀行,餘額,0
9708,中華開發工業銀行,本國銀行,本行,0
9708,中華開發工業銀行,本國銀行,他行,0
9708,臺灣工業銀行,本國銀行,餘額,0
9708,臺灣工業銀行,本國銀行,本行,0
9708,臺灣工業銀行,本國銀行,他行,9099000000
9708,稻江商業銀行,本國銀行,餘額,0
9708,稻江商業銀行,本國銀行,本行,0
9708,稻江商業銀行,本國銀行,他行,556000000
9708,華泰商業銀行,本國銀行,餘額,1230000000
9708,華泰商業銀行,本國銀行,本行,2884000000
9708,華泰商業銀行,本國銀行,他行,0
9708,臺灣新光商業銀行,本國銀行,餘額,116000000
9708,臺灣新光商業銀行,本國銀行,本行,1077000000
9708,臺灣新光商業銀行,本國銀行,他行,0
9708,陽信商業銀行,本國銀行,餘額,203000000
9708,陽信商業銀行,本國銀行,本行,955000000
9708,陽信商業銀行,本國銀行,他行,0
9708,板信商業銀行,本國銀行,餘額,841000000
9708,板信商業銀行,本國銀行,本行,3464000000
9708,板信商業銀行,本國銀行,他行,0
9708,三信商業銀行,本國銀行,餘額,399000000
9708,三信商業銀行,本國銀行,本行,861000000
9708,三信商業銀行,本國銀行,他行,1700000000
9708,聯邦商業銀行,本國銀行,餘額,92000000
9708,聯邦商業銀行,本國銀行,本行,1505000000
9708,聯邦商業銀行,本國銀行,他行,0
9708,中華商業銀行,本國銀行,餘額,0
9708,中華商業銀行,本國銀行,本行,0
9708,中華商業銀行,本國銀行,他行,0
9708,遠東國際商業銀行,本國銀行,餘額,5112000000
9708,遠東國際商業銀行,本國銀行,本行,23440000000
9708,遠東國際商業銀行,本國銀行,他行,0
9708,元大商業銀行,本國銀行,餘額,698000000
9708,元大商業銀行,本國銀行,本行,4361000000
9708,元大商業銀行,本國銀行,他行,26096000000
9708,永豐商業銀行,本國銀行,餘額,11973000000
9708,永豐商業銀行,本國銀行,本行,18224000000
9708,永豐商業銀行,本國銀行,他行,121460000000
9708,玉山商業銀行,本國銀行,餘額,13740000000
9708,玉山商業銀行,本國銀行,本行,13740000000
9708,玉山商業銀行,本國銀行,他行,43729000000
9708,萬泰商業銀行,本國銀行,餘額,18000000
9708,萬泰商業銀行,本國銀行,本行,127000000
9708,萬泰商業銀行,本國銀行,他行,0
9708,寶華商業銀行,本國銀行,餘額,0
9708,寶華商業銀行,本國銀行,本行,0
9708,寶華商業銀行,本國銀行,他行,0
9708,台新國際商業銀行,本國銀行,餘額,4501000000
9708,台新國際商業銀行,本國銀行,本行,17524000000
9708,台新國際商業銀行,本國銀行,他行,9297000000
9708,大眾商業銀行,本國銀行,餘額,214000000
9708,大眾商業銀行,本國銀行,本行,1969000000
9708,大眾商業銀行,本國銀行,他行,0
9708,日盛國際商業銀行,本國銀行,餘額,159000000
9708,日盛國際商業銀行,本國銀行,本行,2314000000
9708,日盛國際商業銀行,本國銀行,他行,0
9708,安泰商業銀行,本國銀行,餘額,2667000000
9708,安泰商業銀行,本國銀行,本行,5516000000
9708,安泰商業銀行,本國銀行,他行,0
9708,中國信託商業銀行,本國銀行,餘額,385000000
9708,中國信託商業銀行,本國銀行,本行,4537000000
9708,中國信託商業銀行,本國銀行,他行,168383000000
9708,慶豐商業銀行,本國銀行,餘額,15000000
9708,慶豐商業銀行,本國銀行,本行,66000000
9708,慶豐商業銀行,本國銀行,他行,179000000
9708,臺灣中小企業銀行,本國銀行,餘額,3391000000
9708,臺灣中小企業銀行,本國銀行,本行,13966000000
9708,臺灣中小企業銀行,本國銀行,他行,0
9708,渣打國際商業銀行,本國銀行,餘額,68000000
9708,渣打國際商業銀行,本國銀行,本行,2650000000
9708,渣打國際商業銀行,本國銀行,他行,42388000000
9708,臺中商業銀行,本國銀行,餘額,41000000
9708,臺中商業銀行,本國銀行,本行,278000000
9708,臺中商業銀行,本國銀行,他行,0
9708,京城商業銀行,本國銀行,餘額,64000000
9708,京城商業銀行,本國銀行,本行,963000000
9708,京城商業銀行,本國銀行,他行,0
9708,花蓮區中小企業銀行,本國銀行,餘額,0
9708,花蓮區中小企業銀行,本國銀行,本行,0
9708,花蓮區中小企業銀行,本國銀行,他行,0
9708,臺東區中小企業銀行,本國銀行,餘額,0
9708,臺東區中小企業銀行,本國銀行,本行,0
9708,臺東區中小企業銀行,本國銀行,他行,0
9708,外國銀行在台分行,本國銀行,餘額,12883000000
9708,外國銀行在台分行,本國銀行,本行,19042000000
9708,外國銀行在台分行,本國銀行,他行,287063000000
