年月,銀行,銀行類別,項目,數值
10201,總計,全體總和,餘額,217727000000
10201,總計,全體總和,本行,4724193000000
10201,總計,全體總和,他行,32766000000
10201,臺灣銀行,本國銀行,餘額,771000000
10201,臺灣銀行,本國銀行,本行,612867000000
10201,臺灣銀行,本國銀行,他行,10573000000
10201,臺灣土地銀行,本國銀行,餘額,2353000000
10201,臺灣土地銀行,本國銀行,本行,185816000000
10201,臺灣土地銀行,本國銀行,他行,0
10201,合作金庫商業銀行,本國銀行,餘額,2206000000
10201,合作金庫商業銀行,本國銀行,本行,459138000000
10201,合作金庫商業銀行,本國銀行,他行,0
10201,第一商業銀行,本國銀行,餘額,10334000000
10201,第一商業銀行,本國銀行,本行,263000000
10201,第一商業銀行,本國銀行,他行,2365000000
10201,華南商業銀行,本國銀行,餘額,3654000000
10201,華南商業銀行,本國銀行,本行,285559000000
10201,華南商業銀行,本國銀行,他行,142000000
10201,彰化商業銀行,本國銀行,餘額,9300000000
10201,彰化商業銀行,本國銀行,本行,160694000000
10201,彰化商業銀行,本國銀行,他行,3059000000
10201,上海商業儲蓄銀行,本國銀行,餘額,4524000000
10201,上海商業儲蓄銀行,本國銀行,本行,117782000000
10201,上海商業儲蓄銀行,本國銀行,他行,2813000000
10201,台北富邦銀行,本國銀行,餘額,1656000000
10201,台北富邦銀行,本國銀行,本行,189985000000
10201,台北富邦銀行,本國銀行,他行,1238000000
10201,國泰世華商業銀行,本國銀行,餘額,6931000000
10201,國泰世華商業銀行,本國銀行,本行,406316000000
10201,國泰世華商業銀行,本國銀行,他行,0
10201,中國輸出入銀行,本國銀行,餘額,0
10201,中國輸出入銀行,本國銀行,本行,2300000000
10201,中國輸出入銀行,本國銀行,他行,0
10201,高雄銀行,本國銀行,餘額,2083000000
10201,高雄銀行,本國銀行,本行,8201000000
10201,高雄銀行,本國銀行,他行,0
10201,兆豐國際商業銀行,本國銀行,餘額,1579000000
10201,兆豐國際商業銀行,本國銀行,本行,137865000000
10201,兆豐國際商業銀行,本國銀行,他行,558000000
10201,花旗,本國銀行,餘額,137000000
10201,花旗,本國銀行,本行,162459000000
10201,花旗,本國銀行,他行,0
10201,中華開發工業銀行,本國銀行,餘額,0
10201,中華開發工業銀行,本國銀行,本行,0
10201,中華開發工業銀行,本國銀行,他行,0
10201,臺灣工業銀行,本國銀行,餘額,0
10201,臺灣工業銀行,本國銀行,本行,26584000000
10201,臺灣工業銀行,本國銀行,他行,0
10201,匯豐,本國銀行,餘額,250000000
10201,匯豐,本國銀行,本行,210881000000
10201,匯豐,本國銀行,他行,0
10201,大台北商業銀行,本國銀行,餘額,1856000000
10201,大台北商業銀行,本國銀行,本行,0
10201,大台北商業銀行,本國銀行,他行,0
