年月,銀行,銀行類別,項目,數值
9501,總計,全體總和,對中小企業,2537275000000
9501,總計,全體總和,佔放款%,15.86
9501,總計,全體總和,市佔率,100.0
9501,中央信託局,本國銀行,對中小企業,2921000000
9501,中央信託局,本國銀行,佔放款%,1.47
9501,中央信託局,本國銀行,市佔率,0.12
9501,中國農民銀行,本國銀行,對中小企業,60989000000
9501,中國農民銀行,本國銀行,佔放款%,13.99
9501,中國農民銀行,本國銀行,市佔率,2.4
9501,交通銀行,本國銀行,對中小企業,64601000000
9501,交通銀行,本國銀行,佔放款%,17.34
9501,交通銀行,本國銀行,市佔率,2.55
9501,臺灣銀行,本國銀行,對中小企業,119773000000
9501,臺灣銀行,本國銀行,佔放款%,9.16
9501,臺灣銀行,本國銀行,市佔率,4.72
9501,臺灣土地銀行,本國銀行,對中小企業,130496000000
9501,臺灣土地銀行,本國銀行,佔放款%,9.74
9501,臺灣土地銀行,本國銀行,市佔率,5.14
9501,合作金庫銀行,本國銀行,對中小企業,216672000000
9501,合作金庫銀行,本國銀行,佔放款%,16.47
9501,合作金庫銀行,本國銀行,市佔率,8.54
9501,第一商業銀行,本國銀行,對中小企業,254403000000
9501,第一商業銀行,本國銀行,佔放款%,32.24
9501,第一商業銀行,本國銀行,市佔率,10.03
9501,華南商業銀行,本國銀行,對中小企業,224862000000
9501,華南商業銀行,本國銀行,佔放款%,24.64
9501,華南商業銀行,本國銀行,市佔率,8.86
9501,彰化商業銀行,本國銀行,對中小企業,157560000000
9501,彰化商業銀行,本國銀行,佔放款%,20.43
9501,彰化商業銀行,本國銀行,市佔率,6.21
9501,華僑商業銀行,本國銀行,對中小企業,35817000000
9501,華僑商業銀行,本國銀行,佔放款%,21.72
9501,華僑商業銀行,本國銀行,市佔率,1.41
9501,上海商業儲蓄銀行,本國銀行,對中小企業,58756000000
9501,上海商業儲蓄銀行,本國銀行,佔放款%,30.69
9501,上海商業儲蓄銀行,本國銀行,市佔率,2.32
9501,台北富邦銀行,本國銀行,對中小企業,59417000000
9501,台北富邦銀行,本國銀行,佔放款%,10.55
9501,台北富邦銀行,本國銀行,市佔率,2.34
9501,國泰世華商業銀行,本國銀行,對中小企業,61678000000
9501,國泰世華商業銀行,本國銀行,佔放款%,10.5
9501,國泰世華商業銀行,本國銀行,市佔率,2.43
9501,中國輸出入銀行,本國銀行,對中小企業,2541000000
9501,中國輸出入銀行,本國銀行,佔放款%,8.16
