年月,銀行,銀行類別,項目,數值
10206,總計,全體總和,對中小企業,4583938000000
10206,總計,全體總和,佔放款%,22.59
10206,總計,全體總和,市佔率,100.0
10206,臺灣銀行,本國銀行,對中小企業,314171000000
10206,臺灣銀行,本國銀行,佔放款%,15.52
10206,臺灣銀行,本國銀行,市佔率,6.85
10206,臺灣土地銀行,本國銀行,對中小企業,316031000000
10206,臺灣土地銀行,本國銀行,佔放款%,18.84
10206,臺灣土地銀行,本國銀行,市佔率,6.89
10206,合作金庫商業銀行,本國銀行,對中小企業,481375000000
10206,合作金庫商業銀行,本國銀行,佔放款%,28.8
10206,合作金庫商業銀行,本國銀行,市佔率,10.5
10206,第一商業銀行,本國銀行,對中小企業,524613000000
10206,第一商業銀行,本國銀行,佔放款%,42.25
10206,第一商業銀行,本國銀行,市佔率,11.44
10206,華南商業銀行,本國銀行,對中小企業,373116000000
10206,華南商業銀行,本國銀行,佔放款%,30.41
10206,華南商業銀行,本國銀行,市佔率,8.14
10206,彰化商業銀行,本國銀行,對中小企業,304813000000
10206,彰化商業銀行,本國銀行,佔放款%,29.64
10206,彰化商業銀行,本國銀行,市佔率,6.65
10206,上海商業儲蓄銀行,本國銀行,對中小企業,143532000000
10206,上海商業儲蓄銀行,本國銀行,佔放款%,37.77
10206,上海商業儲蓄銀行,本國銀行,市佔率,3.13
10206,台北富邦銀行,本國銀行,對中小企業,87724000000
10206,台北富邦銀行,本國銀行,佔放款%,9.5
10206,台北富邦銀行,本國銀行,市佔率,1.91
10206,國泰世華商業銀行,本國銀行,對中小企業,104091000000
10206,國泰世華商業銀行,本國銀行,佔放款%,12.26
10206,國泰世華商業銀行,本國銀行,市佔率,2.27
10206,中國輸出入銀行,本國銀行,對中小企業,7160000000
10206,中國輸出入銀行,本國銀行,佔放款%,14.89
10206,中國輸出入銀行,本國銀行,市佔率,0.16
10206,高雄銀行,本國銀行,對中小企業,43948000000
10206,高雄銀行,本國銀行,佔放款%,27.76
10206,高雄銀行,本國銀行,市佔率,0.96
10206,兆豐國際商業銀行,本國銀行,對中小企業,300179000000
10206,兆豐國際商業銀行,本國銀行,佔放款%,29.14
10206,兆豐國際商業銀行,本國銀行,市佔率,6.55
10206,花旗,本國銀行,對中小企業,8007000000
10206,花旗,本國銀行,佔放款%,4.61
10206,花旗,本國銀行,市佔率,0.17
10206,澳盛,本國銀行,對中小企業,1783000000
10206,澳盛,本國銀行,佔放款%,1.98
10206,澳盛,本國銀行,市佔率,0.04
10206,中華開發工業銀行,本國銀行,對中小企業,352000000
10206,中華開發工業銀行,本國銀行,佔放款%,0.6
10206,中華開發工業銀行,本國銀行,市佔率,0.01
10206,臺灣工業銀行,本國銀行,對中小企業,2148000000
10206,臺灣工業銀行,本國銀行,佔放款%,3.24
10206,臺灣工業銀行,本國銀行,市佔率,0.05
10206,匯豐,本國銀行,對中小企業,2526000000
10206,匯豐,本國銀行,佔放款%,1.47
10206,匯豐,本國銀行,市佔率,0.06
10206,大台北商業銀行,本國銀行,對中小企業,3421000000
10206,大台北商業銀行,本國銀行,佔放款%,9.34
10206,大台北商業銀行,本國銀行,市佔率,0.07
10206,華泰商業銀行,本國銀行,對中小企業,27038000000
10206,華泰商業銀行,本國銀行,佔放款%,34.1
10206,華泰商業銀行,本國銀行,市佔率,0.59
10206,臺灣新光商業銀行,本國銀行,對中小企業,111794000000
10206,臺灣新光商業銀行,本國銀行,佔放款%,28.37
10206,臺灣新光商業銀行,本國銀行,市佔率,2.44
10206,陽信商業銀行,本國銀行,對中小企業,60057000000
10206,陽信商業銀行,本國銀行,佔放款%,30.8
10206,陽信商業銀行,本國銀行,市佔率,1.31
10206,板信商業銀行,本國銀行,對中小企業,22246000000
10206,板信商業銀行,本國銀行,佔放款%,23.94
10206,板信商業銀行,本國銀行,市佔率,0.49
10206,三信商業銀行,本國銀行,對中小企業,17595000000
10206,三信商業銀行,本國銀行,佔放款%,18.94
10206,三信商業銀行,本國銀行,市佔率,0.38
10206,聯邦商業銀行,本國銀行,對中小企業,32408000000
10206,聯邦商業銀行,本國銀行,佔放款%,14.49
10206,聯邦商業銀行,本國銀行,市佔率,0.71
10206,遠東國際商業銀行,本國銀行,對中小企業,15942000000
10206,遠東國際商業銀行,本國銀行,佔放款%,5.5
10206,遠東國際商業銀行,本國銀行,市佔率,0.35
10206,元大商業銀行,本國銀行,對中小企業,80583000000
10206,元大商業銀行,本國銀行,佔放款%,23.66
10206,元大商業銀行,本國銀行,市佔率,1.76
10206,永豐商業銀行,本國銀行,對中小企業,117521000000
10206,永豐商業銀行,本國銀行,佔放款%,18.95
10206,永豐商業銀行,本國銀行,市佔率,2.56
10206,玉山商業銀行,本國銀行,對中小企業,203199000000
10206,玉山商業銀行,本國銀行,佔放款%,28.56
10206,玉山商業銀行,本國銀行,市佔率,4.43
10206,萬泰商業銀行,本國銀行,對中小企業,15135000000
10206,萬泰商業銀行,本國銀行,佔放款%,16.84
10206,萬泰商業銀行,本國銀行,市佔率,0.33
10206,星展,本國銀行,對中小企業,21550000000
10206,星展,本國銀行,佔放款%,13.81
10206,星展,本國銀行,市佔率,0.47
10206,台新國際商業銀行,本國銀行,對中小企業,70697000000
10206,台新國際商業銀行,本國銀行,佔放款%,12.26
10206,台新國際商業銀行,本國銀行,市佔率,1.54
10206,大眾商業銀行,本國銀行,對中小企業,23362000000
10206,大眾商業銀行,本國銀行,佔放款%,10.19
10206,大眾商業銀行,本國銀行,市佔率,0.51
10206,日盛國際商業銀行,本國銀行,對中小企業,17268000000
10206,日盛國際商業銀行,本國銀行,佔放款%,14.34
10206,日盛國際商業銀行,本國銀行,市佔率,0.38
10206,安泰商業銀行,本國銀行,對中小企業,50271000000
10206,安泰商業銀行,本國銀行,佔放款%,25.52
10206,安泰商業銀行,本國銀行,市佔率,1.1
10206,中國信託商業銀行,本國銀行,對中小企業,102734000000
10206,中國信託商業銀行,本國銀行,佔放款%,11.29
10206,中國信託商業銀行,本國銀行,市佔率,2.24
10206,臺灣中小企業銀行,本國銀行,對中小企業,374918000000
10206,臺灣中小企業銀行,本國銀行,佔放款%,41.55
10206,臺灣中小企業銀行,本國銀行,市佔率,8.18
10206,渣打國際商業銀行,本國銀行,對中小企業,20447000000
10206,渣打國際商業銀行,本國銀行,佔放款%,6.87
10206,渣打國際商業銀行,本國銀行,市佔率,0.45
10206,台中商業銀行,本國銀行,對中小企業,140534000000
10206,台中商業銀行,本國銀行,佔放款%,41.94
10206,台中商業銀行,本國銀行,市佔率,3.07
10206,京城商業銀行,本國銀行,對中小企業,25390000000
10206,京城商業銀行,本國銀行,佔放款%,25.61
10206,京城商業銀行,本國銀行,市佔率,0.55
10206,小計,外國銀行在台分行,對中小企業,14253000000
10206,小計,外國銀行在台分行,佔放款%,2.98
10206,小計,外國銀行在台分行,市佔率,0.31
10206,大陸地區銀行在臺分行,本國銀行,對中小企業,5000000
10206,大陸地區銀行在臺分行,本國銀行,佔放款%,0.22
10206,大陸地區銀行在臺分行,本國銀行,市佔率,0.0
