年月,銀行,項目,數值
9607,總計,全行外匯活期存款,1044019000000
9607,總計,全行外匯定期存款,2140732000000
9607,總計,全行外匯總存款,3184751000000
9607,中央信託局,全行外匯活期存款,0
9607,中央信託局,全行外匯定期存款,0
9607,中央信託局,全行外匯總存款,0
9607,交通銀行,全行外匯活期存款,0
9607,交通銀行,全行外匯定期存款,0
9607,交通銀行,全行外匯總存款,0
9607,臺灣銀行,全行外匯活期存款,40598000000
9607,臺灣銀行,全行外匯定期存款,180491000000
9607,臺灣銀行,全行外匯總存款,221090000000
9607,臺灣土地銀行,全行外匯活期存款,10419000000
9607,臺灣土地銀行,全行外匯定期存款,50056000000
9607,臺灣土地銀行,全行外匯總存款,60476000000
9607,合作金庫商業銀行,全行外匯活期存款,28394000000
9607,合作金庫商業銀行,全行外匯定期存款,80205000000
9607,合作金庫商業銀行,全行外匯總存款,108599000000
9607,第一商業銀行,全行外匯活期存款,59796000000
9607,第一商業銀行,全行外匯定期存款,117823000000
9607,第一商業銀行,全行外匯總存款,177619000000
9607,華南商業銀行,全行外匯活期存款,72892000000
9607,華南商業銀行,全行外匯定期存款,136406000000
9607,華南商業銀行,全行外匯總存款,209298000000
9607,彰化商業銀行,全行外匯活期存款,54092000000
9607,彰化商業銀行,全行外匯定期存款,82658000000
9607,彰化商業銀行,全行外匯總存款,136750000000
9607,華僑商業銀行,全行外匯活期存款,21073000000
9607,華僑商業銀行,全行外匯定期存款,29436000000
9607,華僑商業銀行,全行外匯總存款,50509000000
9607,上海商業儲蓄銀行,全行外匯活期存款,46839000000
9607,上海商業儲蓄銀行,全行外匯定期存款,95604000000
9607,上海商業儲蓄銀行,全行外匯總存款,142443000000
9607,台北富邦銀行,全行外匯活期存款,29654000000
9607,台北富邦銀行,全行外匯定期存款,72463000000
9607,台北富邦銀行,全行外匯總存款,102117000000
9607,國泰世華商業銀行,全行外匯活期存款,21513000000
9607,國泰世華商業銀行,全行外匯定期存款,64510000000
9607,國泰世華商業銀行,全行外匯總存款,86023000000
9607,中國輸出入銀行,全行外匯活期存款,0
9607,中國輸出入銀行,全行外匯定期存款,0
9607,中國輸出入銀行,全行外匯總存款,0
9607,高雄銀行,全行外匯活期存款,1963000000
9607,高雄銀行,全行外匯定期存款,4346000000
9607,高雄銀行,全行外匯總存款,6308000000
9607,兆豐國際商業銀行,全行外匯活期存款,150332000000
9607,兆豐國際商業銀行,全行外匯定期存款,305684000000
9607,兆豐國際商業銀行,全行外匯總存款,456015000000
9607,中華開發工業銀行,全行外匯活期存款,1218000000
9607,中華開發工業銀行,全行外匯定期存款,9832000000
9607,中華開發工業銀行,全行外匯總存款,11050000000
9607,臺灣工業銀行,全行外匯活期存款,537000000
9607,臺灣工業銀行,全行外匯定期存款,9314000000
9607,臺灣工業銀行,全行外匯總存款,9850000000
9607,稻江商業銀行,全行外匯活期存款,0
9607,稻江商業銀行,全行外匯定期存款,0
9607,稻江商業銀行,全行外匯總存款,0
9607,華泰商業銀行,全行外匯活期存款,733000000
9607,華泰商業銀行,全行外匯定期存款,979000000
9607,華泰商業銀行,全行外匯總存款,1712000000
9607,臺灣新光商業銀行,全行外匯活期存款,2109000000
9607,臺灣新光商業銀行,全行外匯定期存款,14015000000
9607,臺灣新光商業銀行,全行外匯總存款,16125000000
9607,陽信商業銀行,全行外匯活期存款,1411000000
9607,陽信商業銀行,全行外匯定期存款,5297000000
9607,陽信商業銀行,全行外匯總存款,6708000000
9607,板信商業銀行,全行外匯活期存款,1478000000
9607,板信商業銀行,全行外匯定期存款,5292000000
9607,板信商業銀行,全行外匯總存款,6771000000
9607,三信商業銀行,全行外匯活期存款,138000000
9607,三信商業銀行,全行外匯定期存款,907000000
9607,三信商業銀行,全行外匯總存款,1045000000
9607,第七商業銀行,全行外匯活期存款,0
9607,第七商業銀行,全行外匯定期存款,0
9607,第七商業銀行,全行外匯總存款,0
9607,聯邦商業銀行,全行外匯活期存款,4423000000
9607,聯邦商業銀行,全行外匯定期存款,21081000000
9607,聯邦商業銀行,全行外匯總存款,25504000000
9607,中華商業銀行,全行外匯活期存款,850000000
9607,中華商業銀行,全行外匯定期存款,1815000000
9607,中華商業銀行,全行外匯總存款,2665000000
9607,遠東國際商業銀行,全行外匯活期存款,6760000000
9607,遠東國際商業銀行,全行外匯定期存款,35112000000
9607,遠東國際商業銀行,全行外匯總存款,41872000000
9607,復華商業銀行,全行外匯活期存款,5243000000
9607,復華商業銀行,全行外匯定期存款,21407000000
9607,復華商業銀行,全行外匯總存款,26650000000
9607,永豐商業銀行,全行外匯活期存款,60295000000
9607,永豐商業銀行,全行外匯定期存款,95543000000
9607,永豐商業銀行,全行外匯總存款,155838000000
9607,玉山商業銀行,全行外匯活期存款,17854000000
9607,玉山商業銀行,全行外匯定期存款,48549000000
9607,玉山商業銀行,全行外匯總存款,66403000000
9607,萬泰商業銀行,全行外匯活期存款,2089000000
9607,萬泰商業銀行,全行外匯定期存款,2843000000
9607,萬泰商業銀行,全行外匯總存款,4932000000
9607,寶華商業銀行,全行外匯活期存款,1168000000
9607,寶華商業銀行,全行外匯定期存款,2673000000
9607,寶華商業銀行,全行外匯總存款,3842000000
9607,台新國際商業銀行,全行外匯活期存款,30257000000
9607,台新國際商業銀行,全行外匯定期存款,99640000000
9607,台新國際商業銀行,全行外匯總存款,129898000000
9607,大眾商業銀行,全行外匯活期存款,10674000000
9607,大眾商業銀行,全行外匯定期存款,21080000000
9607,大眾商業銀行,全行外匯總存款,31754000000
9607,日盛國際商業銀行,全行外匯活期存款,5320000000
9607,日盛國際商業銀行,全行外匯定期存款,8170000000
9607,日盛國際商業銀行,全行外匯總存款,13490000000
9607,安泰商業銀行,全行外匯活期存款,3416000000
9607,安泰商業銀行,全行外匯定期存款,11290000000
9607,安泰商業銀行,全行外匯總存款,14706000000
9607,中國信託商業銀行,全行外匯活期存款,85071000000
9607,中國信託商業銀行,全行外匯定期存款,142122000000
9607,中國信託商業銀行,全行外匯總存款,227193000000
9607,慶豐商業銀行,全行外匯活期存款,2526000000
9607,慶豐商業銀行,全行外匯定期存款,4225000000
9607,慶豐商業銀行,全行外匯總存款,6750000000
9607,臺灣中小企業銀行,全行外匯活期存款,29483000000
9607,臺灣中小企業銀行,全行外匯定期存款,51726000000
9607,臺灣中小企業銀行,全行外匯總存款,81208000000
9607,臺北國際商業銀行,全行外匯活期存款,0
9607,臺北國際商業銀行,全行外匯定期存款,0
9607,臺北國際商業銀行,全行外匯總存款,0
9607,渣打國際商業銀行,全行外匯活期存款,20354000000
9607,渣打國際商業銀行,全行外匯定期存款,21515000000
9607,渣打國際商業銀行,全行外匯總存款,41870000000
9607,臺中商業銀行,全行外匯活期存款,2599000000
9607,臺中商業銀行,全行外匯定期存款,4517000000
9607,臺中商業銀行,全行外匯總存款,7116000000
9607,京城商業銀行,全行外匯活期存款,916000000
9607,京城商業銀行,全行外匯定期存款,2756000000
9607,京城商業銀行,全行外匯總存款,3672000000
9607,花蓮區中小企業銀行,全行外匯活期存款,0
9607,花蓮區中小企業銀行,全行外匯定期存款,0
9607,花蓮區中小企業銀行,全行外匯總存款,0
9607,臺東區中小企業銀行,全行外匯活期存款,0
9607,臺東區中小企業銀行,全行外匯定期存款,0
9607,臺東區中小企業銀行,全行外匯總存款,0
9607,外國銀行在台分行,全行外匯活期存款,209531000000
9607,外國銀行在台分行,全行外匯定期存款,279349000000
9607,外國銀行在台分行,全行外匯總存款,488880000000
9607,總計,國內外匯活期存款,674331000000
9607,總計,國內外匯定期存款,1309320000000
9607,總計,國內外匯總存款,1983651000000
9607,總計,海外外匯活期存款,369688000000
9607,總計,海外外匯定期存款,831412000000
